elapsed_s,objects,nodes,orphans
8.150,3888,236,0
8.158,3888,236,0
8.167,3888,236,0
8.175,3888,236,0
8.183,3886,234,0
8.192,3878,234,0
8.200,3878,234,0
8.208,3878,234,0
8.217,3885,234,0
8.225,3885,234,0
8.233,3885,234,0
8.242,3885,234,0
8.250,3888,234,0
8.258,3888,234,0
8.267,3888,234,0
8.275,3942,246,0
8.283,3942,246,0
8.292,3942,246,0
8.300,3942,246,0
8.308,3942,246,0
8.317,3927,246,0
8.325,3927,246,0
8.333,3927,246,0
8.342,3927,246,0
8.350,3906,232,0
8.358,3906,232,0
8.367,3906,232,0
8.375,3906,232,0
8.383,3906,232,0
8.392,3906,232,0
8.400,3909,232,0
8.408,3905,232,0
8.417,3905,232,0
8.425,3903,232,0
8.433,3903,232,0
8.442,3903,232,0
8.450,3906,232,0
8.458,3906,232,0
8.467,3909,232,0
8.475,3909,232,0
8.483,3906,232,0
8.492,3906,232,0
8.500,3900,232,0
8.508,3900,232,0
8.517,3900,232,0
8.525,3900,232,0
8.533,3900,232,0
8.542,3894,228,0
8.550,3887,228,0
8.558,3887,228,0
8.567,3884,225,0
8.575,3873,220,0
8.583,3868,220,0
8.592,3868,220,0
8.600,3868,220,0
8.608,3868,220,0
8.617,3868,220,0
8.625,3868,220,0
8.633,3865,220,0
8.642,3865,220,0
8.650,3865,220,0
8.658,3865,220,0
8.667,3865,220,0
8.675,3865,220,0
8.683,3862,220,0
8.692,3862,220,0
8.700,3859,220,0
8.708,3859,220,0
8.717,3859,220,0
8.725,3857,220,0
8.733,3857,220,0
8.742,3857,220,0
8.750,3857,220,0
8.758,3857,220,0
8.767,3857,220,0
8.775,3857,220,0
8.783,3857,220,0
8.792,3857,220,0
8.800,3870,220,0
8.808,3870,220,0
8.817,3870,220,0
8.825,3870,220,0
8.833,3876,219,0
8.842,3871,219,0
8.850,3871,219,0
8.858,3925,231,0
8.867,3925,231,0
8.875,3925,231,0
8.883,3925,231,0
8.892,3925,231,0
8.900,3910,231,0
8.908,3910,231,0
8.917,3910,231,0
8.925,3910,231,0
8.933,3910,231,0
8.942,3910,231,0
8.950,3925,229,0
8.958,3915,229,0
8.967,3915,229,0
8.975,3915,229,0
8.983,3915,229,0
8.992,3911,229,0
9.000,3911,229,0
