elapsed_s,objects,nodes,orphans
8.592,4108,260,0
8.600,4108,260,0
8.608,4108,260,0
8.617,4108,260,0
8.625,4108,260,0
8.633,4108,260,0
8.642,4108,260,0
8.650,4108,260,0
8.658,4106,260,0
8.667,4106,260,0
8.675,4096,255,0
8.683,4074,255,0
8.692,4074,255,0
8.700,4077,255,0
8.708,4077,255,0
8.717,4077,255,0
8.725,4087,255,0
8.733,4090,255,0
8.742,4090,255,0
8.750,4090,255,0
8.758,4090,255,0
8.767,4096,254,0
8.775,4091,254,0
8.783,4458,312,0
8.792,4458,312,0
8.800,4458,312,0
8.808,4458,312,0
8.817,4486,316,0
8.825,4415,293,0
8.833,4323,293,0
8.842,4323,293,0
8.850,4323,293,0
8.858,4323,293,0
8.867,4326,293,0
8.875,4326,293,0
8.883,4341,291,0
8.892,4331,291,0
8.900,4331,291,0
8.908,4331,291,0
8.917,4319,291,0
8.925,4319,291,0
8.933,4316,291,0
8.942,4255,259,0
8.950,4095,259,0
8.958,4092,259,0
8.967,4092,259,0
8.975,4105,259,0
8.983,4085,259,0
8.992,4085,259,0
9.000,4079,259,0
9.008,4082,259,0
9.017,4082,259,0
9.025,4077,256,0
9.033,4071,256,0
9.042,4065,252,0
9.050,4058,252,0
9.058,4068,256,0
9.067,4065,253,0
9.075,4061,253,0
9.083,4121,258,0
9.092,4108,258,0
9.100,4108,258,0
9.108,4105,258,0
9.117,4105,258,0
9.125,4095,253,0
9.133,4075,253,0
9.142,4068,247,0
9.150,4056,247,0
9.158,4056,247,0
9.167,4053,247,0
9.175,4053,247,0
9.183,4053,247,0
9.192,4053,247,0
9.200,4053,247,0
9.208,4053,247,0
9.217,4053,247,0
9.225,4053,247,0
9.233,4051,247,0
9.242,4048,247,0
9.250,4038,242,0
9.258,4013,242,0
9.267,4013,242,0
9.275,4013,242,0
9.283,4009,242,0
9.292,4009,242,0
9.300,4019,242,0
9.308,4019,242,0
9.317,4019,242,0
9.325,4019,242,0
9.333,4019,242,0
9.342,4019,242,0
9.350,4019,242,0
9.358,4447,310,0
9.367,4453,310,0
9.375,4450,310,0
9.383,4450,310,0
9.392,4471,313,0
9.400,4418,299,0
9.408,4362,299,0
9.417,4362,299,0
9.425,4362,299,0
9.433,4362,299,0
9.442,4362,299,0
9.450,4362,299,0
9.458,4362,299,0
9.467,4362,299,0
9.475,4362,299,0
9.483,4358,299,0
9.492,4358,299,0
9.500,4356,299,0
9.508,4356,299,0
9.517,4290,266,0
9.525,4125,266,0
9.533,4125,266,0
9.542,4125,266,0
9.550,4122,263,0
9.558,4107,263,0
9.567,4110,263,0
9.575,4104,263,0
9.583,4104,263,0
9.592,4098,263,0
9.600,4098,263,0
9.608,4098,263,0
9.617,4092,259,0
9.625,4085,259,0
9.633,4088,259,0
9.642,4085,256,0
9.650,4081,256,0
9.658,4128,259,0
9.667,4118,259,0
9.675,4118,259,0
9.683,4118,259,0
9.692,4118,259,0
9.700,4111,254,0
9.708,4091,254,0
9.717,4094,254,0
9.725,4088,254,0
9.733,4088,254,0
9.742,4088,254,0
9.750,4088,254,0
9.758,4088,254,0
9.767,4091,254,0
9.775,4091,254,0
9.783,4088,254,0
9.792,4088,254,0
9.800,4088,254,0
9.808,4086,254,0
9.817,4086,254,0
9.825,4078,250,0
9.833,4061,250,0
9.842,4061,250,0
9.850,4067,249,0
9.858,4062,249,0
9.867,4059,249,0
9.875,4069,249,0
9.883,4069,249,0
9.892,4069,249,0
9.900,4069,249,0
9.908,4069,249,0
9.917,4069,249,0
9.925,4069,249,0
9.933,4446,309,0
9.942,4446,309,0
9.950,4446,309,0
9.958,4446,309,0
9.967,4473,312,0
9.975,4399,289,0
9.983,4307,289,0
9.992,4307,289,0
10.000,4304,289,0
10.008,4304,289,0
10.017,4304,289,0
10.025,4304,289,0
10.033,4301,289,0
10.042,4301,289,0
10.050,4301,289,0
10.058,4301,289,0
10.067,4300,289,0
10.075,4300,289,0
10.083,4300,289,0
10.092,4298,289,0
10.100,4232,256,0
10.108,4067,256,0
10.117,4062,253,0
10.125,4056,253,0
10.133,4050,250,0
10.142,4035,250,0
10.150,4045,254,0
10.158,4039,254,0
10.167,4039,254,0
10.175,4039,254,0
10.183,4039,254,0
10.192,4039,254,0
10.200,4033,250,0
10.208,4026,250,0
10.217,4026,250,0
10.225,4023,247,0
10.233,4012,242,0
10.242,4056,250,0
10.250,4059,250,0
10.258,4059,250,0
10.267,4062,250,0
10.275,4062,250,0
10.283,4054,246,0
10.292,4038,246,0
10.300,4032,246,0
10.308,4032,246,0
10.317,4032,246,0
10.325,4032,246,0
10.333,4035,246,0
10.342,4030,246,0
10.350,4030,246,0
10.358,4030,246,0
10.367,4030,246,0
10.375,4030,246,0
10.383,4030,246,0
10.392,4028,246,0
10.400,4031,246,0
10.408,4023,242,0
10.417,4003,242,0
10.425,4003,242,0
10.433,4003,242,0
10.442,4003,242,0
10.450,4003,242,0
10.458,4013,242,0
10.467,4013,242,0
10.475,4013,242,0
10.483,4010,242,0
10.492,4010,242,0
10.500,4007,242,0
10.508,4007,242,0
10.517,4354,296,0
10.525,4348,296,0
