elapsed_s,objects,nodes,orphans
8.017,2779,62,0
8.025,2779,62,0
8.033,2779,62,0
8.042,2779,62,0
8.050,2779,62,0
8.058,2779,62,0
8.067,2779,62,0
8.075,2779,62,0
8.083,2779,62,0
8.092,2779,62,0
8.100,2779,62,0
8.108,2779,62,0
8.117,2779,62,0
8.125,2779,62,0
8.133,2779,62,0
8.142,2779,62,0
8.150,2779,62,0
8.158,2779,62,0
8.167,2779,62,0
8.175,2779,62,0
8.183,2779,62,0
8.192,2779,62,0
8.200,2779,62,0
8.208,2779,62,0
8.217,2779,62,0
8.225,2779,62,0
8.233,2779,62,0
8.242,2779,62,0
8.250,2779,62,0
8.258,2779,62,0
8.267,2779,62,0
8.275,2779,62,0
8.283,2779,62,0
8.292,2779,62,0
8.300,2779,62,0
8.308,2779,62,0
8.317,2779,62,0
8.325,2779,62,0
8.333,2779,62,0
8.342,2779,62,0
8.350,2779,62,0
8.358,2779,62,0
8.367,2779,62,0
8.375,2779,62,0
8.383,2779,62,0
8.392,2779,62,0
8.400,2779,62,0
8.408,2779,62,0
8.417,2779,62,0
8.425,2779,62,0
8.433,2779,62,0
8.442,2779,62,0
8.450,2779,62,0
8.458,2779,62,0
8.467,2779,62,0
8.475,2779,62,0
8.483,2779,62,0
8.492,2779,62,0
8.500,2779,62,0
8.508,2779,62,0
8.517,2779,62,0
8.525,2779,62,0
8.533,2779,62,0
8.542,2779,62,0
8.550,2779,62,0
8.558,2779,62,0
8.567,2779,62,0
8.575,2779,62,0
8.583,2779,62,0
8.592,2779,62,0
8.600,2779,62,0
8.608,2779,62,0
8.617,2779,62,0
8.625,2779,62,0
8.633,2779,62,0
8.642,2779,62,0
8.650,2779,62,0
8.658,2779,62,0
8.667,2779,62,0
8.675,2779,62,0
8.683,2779,62,0
8.692,2779,62,0
8.700,2779,62,0
8.708,2779,62,0
8.717,2779,62,0
8.725,2779,62,0
8.733,2779,62,0
8.742,2779,62,0
8.750,2779,62,0
8.758,2779,62,0
8.767,2779,62,0
8.775,2779,62,0
8.783,2779,62,0
8.792,2779,62,0
8.800,2779,62,0
8.808,2779,62,0
8.817,2779,62,0
8.825,2779,62,0
8.833,2779,62,0
8.842,2779,62,0
8.850,2779,62,0
8.858,2779,62,0
8.867,2779,62,0
8.875,2779,62,0
8.883,2779,62,0
8.892,2779,62,0
8.900,2779,62,0
8.908,2779,62,0
8.917,2779,62,0
8.925,2779,62,0
8.933,2779,62,0
8.942,2779,62,0
8.950,2779,62,0
8.958,2779,62,0
8.967,2779,62,0
8.975,2779,62,0
8.983,2779,62,0
8.992,2779,62,0
9.000,2779,62,0
9.008,2779,62,0
9.017,2779,62,0
9.025,2779,62,0
9.033,2779,62,0
9.042,2779,62,0
9.050,2779,62,0
9.058,2779,62,0
9.067,2779,62,0
9.075,2779,62,0
9.083,2779,62,0
9.092,2779,62,0
9.100,2779,62,0
9.108,2779,62,0
9.117,2779,62,0
9.125,2779,62,0
9.133,2779,62,0
9.142,2779,62,0
9.150,2779,62,0
9.158,2779,62,0
9.167,2779,62,0
9.175,2779,62,0
9.183,2779,62,0
9.192,2779,62,0
9.200,2779,62,0
9.208,2779,62,0
9.217,2779,62,0
9.225,2779,62,0
9.233,2779,62,0
9.242,2779,62,0
9.250,2779,62,0
9.258,2779,62,0
9.267,2779,62,0
9.275,2779,62,0
9.283,2779,62,0
9.292,2779,62,0
9.300,2779,62,0
9.308,2779,62,0
9.317,2779,62,0
9.325,2779,62,0
9.333,2779,62,0
9.342,2779,62,0
9.350,2779,62,0
9.358,2779,62,0
9.367,2779,62,0
9.375,2779,62,0
9.383,2779,62,0
9.392,2779,62,0
9.400,2779,62,0
9.408,2779,62,0
9.417,2779,62,0
9.425,2779,62,0
9.433,2779,62,0
9.442,2779,62,0
9.450,2779,62,0
9.458,2779,62,0
9.467,2779,62,0
9.475,2779,62,0
9.483,2779,62,0
9.492,2779,62,0
9.500,2779,62,0
9.508,2779,62,0
9.517,2779,62,0
9.525,2779,62,0
9.533,2779,62,0
9.542,2779,62,0
9.550,2779,62,0
9.558,2779,62,0
9.567,2779,62,0
9.575,2779,62,0
9.583,2779,62,0
9.592,2779,62,0
9.600,2779,62,0
9.608,2779,62,0
9.617,2779,62,0
9.625,2779,62,0
9.633,2779,62,0
9.642,2780,62,0
9.650,2779,62,0
9.658,2780,62,0
9.667,2779,62,0
9.675,2780,62,0
9.683,2779,62,0
9.692,2780,62,0
9.700,2779,62,0
9.708,2780,62,0
9.717,2779,62,0
9.725,2779,62,0
9.733,2779,62,0
9.742,2779,62,0
9.750,2779,62,0
9.758,2780,62,0
9.767,2779,62,0
9.775,2780,62,0
9.783,2779,62,0
9.792,2780,62,0
9.800,2779,62,0
9.808,2780,62,0
9.817,2779,62,0
9.825,2779,62,0
9.833,2779,62,0
9.842,2780,62,0
9.850,2779,62,0
9.858,2780,62,0
9.867,2779,62,0
9.875,2780,62,0
9.883,2779,62,0
9.892,2780,62,0
9.900,2779,62,0
9.908,2780,62,0
9.917,2779,62,0
9.925,2780,62,0
9.933,2779,62,0
9.942,2780,62,0
9.950,2779,62,0
9.958,2779,62,0
9.967,2779,62,0
9.975,2779,62,0
9.983,2779,62,0
9.992,2780,62,0
10.000,2779,62,0
10.008,2780,62,0
10.017,2779,62,0
10.025,2780,62,0
10.033,2779,62,0
10.042,2780,62,0
10.050,2779,62,0
10.058,2780,62,0
10.067,2779,62,0
10.075,2779,62,0
10.083,2779,62,0
10.092,2780,62,0
10.100,2779,62,0
10.108,2780,62,0
10.117,2779,62,0
10.125,2780,62,0
10.133,2779,62,0
10.142,2780,62,0
10.150,2779,62,0
10.158,2780,62,0
10.167,2779,62,0
10.175,2780,62,0
10.183,2779,62,0
10.192,2779,62,0
10.200,2779,62,0
10.208,2779,62,0
10.217,2779,62,0
10.225,2779,62,0
10.233,2779,62,0
10.242,2779,62,0
10.250,2779,62,0
10.258,2780,62,0
10.267,2779,62,0
10.275,2780,62,0
10.283,2779,62,0
10.292,2780,62,0
10.300,2779,62,0
10.308,2779,62,0
10.317,2779,62,0
10.325,2779,62,0
10.333,2779,62,0
10.342,2780,62,0
10.350,2779,62,0
10.358,2780,62,0
10.367,2779,62,0
10.375,2780,62,0
10.383,2779,62,0
10.392,2780,62,0
10.400,2779,62,0
10.408,2780,62,0
10.417,2779,62,0
10.425,2779,62,0
10.433,2779,62,0
10.442,2779,62,0
10.450,2779,62,0
10.458,2779,62,0
10.467,2779,62,0
10.475,2779,62,0
10.483,2779,62,0
