elapsed_s,objects,nodes,orphans
6.033,4232,267,0
6.042,4153,267,0
6.050,4153,267,0
6.058,4151,266,0
6.067,4147,266,0
6.075,4147,266,0
6.083,4147,266,0
6.092,4147,266,0
6.100,4150,266,0
6.108,4150,266,0
6.117,4146,266,0
6.125,4146,266,0
6.133,4146,266,0
6.142,4144,266,0
6.150,4116,252,0
6.158,4046,252,0
6.167,4049,252,0
6.175,4049,252,0
6.183,4043,249,0
6.192,4028,249,0
6.200,4028,249,0
6.208,4022,249,0
6.217,4022,249,0
6.225,4022,249,0
6.233,4022,249,0
6.242,4017,249,0
6.250,4011,245,0
6.258,4004,245,0
6.267,4004,245,0
6.275,4001,242,0
6.283,3990,237,0
6.292,4021,243,0
6.300,4021,243,0
6.308,4021,243,0
6.317,4024,243,0
6.325,4024,243,0
6.333,4015,240,0
6.342,4003,240,0
6.350,4006,240,0
6.358,4006,240,0
6.367,4006,240,0
6.375,4006,240,0
6.383,4009,240,0
6.392,4009,240,0
6.400,4006,240,0
6.408,4006,240,0
6.417,4006,240,0
6.425,4006,240,0
6.433,4006,240,0
6.442,4004,240,0
6.450,4004,240,0
6.458,3998,237,0
6.467,3983,237,0
6.475,3983,237,0
6.483,3983,237,0
6.492,3983,237,0
6.500,3986,237,0
6.508,3996,237,0
6.517,4003,239,0
6.525,4003,239,0
6.533,4003,239,0
6.542,4003,239,0
6.550,4000,239,0
6.558,4000,239,0
6.567,4231,279,0
6.575,4231,279,0
6.583,4228,279,0
6.592,4228,279,0
6.600,4267,285,0
6.608,4224,271,0
6.617,4165,271,0
6.625,4165,271,0
6.633,4174,270,0
6.642,4163,267,0
6.650,4151,267,0
6.658,4151,267,0
6.667,4151,267,0
6.675,4151,267,0
6.683,4151,267,0
6.692,4151,267,0
6.700,4147,267,0
6.708,4147,267,0
6.717,4145,267,0
6.725,4145,267,0
6.733,4114,253,0
6.742,4044,253,0
6.750,4047,253,0
6.758,4047,253,0
6.767,4041,250,0
6.775,4026,250,0
6.783,4026,250,0
6.792,4020,250,0
6.800,4023,250,0
6.808,4023,250,0
6.817,4023,250,0
6.825,4023,250,0
6.833,4017,246,0
6.842,4010,246,0
6.850,4010,246,0
6.858,4007,243,0
6.867,3996,238,0
6.875,4014,242,0
6.883,4014,242,0
6.892,4014,242,0
6.900,4009,239,0
6.908,4003,239,0
6.917,3997,236,0
6.925,3985,236,0
6.933,3995,240,0
6.942,3995,240,0
6.950,3995,240,0
6.958,3995,240,0
6.967,3995,240,0
6.975,3995,240,0
6.983,3992,240,0
6.992,3992,240,0
7.000,3992,240,0
7.008,3992,240,0
7.017,3993,240,0
7.025,3993,240,0
7.033,3990,240,0
7.042,3986,238,0
7.050,3979,238,0
7.058,3979,238,0
7.067,3979,238,0
7.075,3979,238,0
7.083,3982,238,0
7.092,3992,238,0
7.100,3989,238,0
7.108,3989,238,0
7.117,3989,238,0
7.125,3989,238,0
7.133,3939,198,0
7.142,3889,198,0
7.150,4133,240,0
7.158,4133,240,0
7.167,4133,240,0
7.175,4133,240,0
7.183,4172,246,0
7.192,4132,232,0
7.200,4076,232,0
7.208,4076,232,0
7.217,4070,229,0
7.225,4058,229,0
7.233,4058,229,0
7.242,4052,227,0
7.250,4048,227,0
7.258,4048,227,0
7.267,4048,227,0
7.275,4045,227,0
7.283,4041,227,0
7.292,4041,227,0
7.300,4039,227,0
7.308,3999,207,0
7.317,3914,207,0
7.325,3914,207,0
7.333,3914,207,0
7.342,3908,204,0
7.350,3893,204,0
7.358,3893,204,0
7.367,3887,204,0
7.375,3887,204,0
7.383,3887,204,0
7.392,3887,204,0
7.400,3887,204,0
7.408,3881,200,0
7.417,3871,200,0
7.425,3871,200,0
7.433,3868,197,0
7.442,3864,197,0
7.450,3885,196,0
7.458,3875,196,0
7.467,3875,196,0
7.475,3903,212,0
7.483,3903,212,0
7.492,3902,210,0
7.500,3894,210,0
7.508,3894,210,0
7.517,3894,210,0
7.525,3894,210,0
7.533,3894,210,0
7.542,3894,210,0
7.550,3894,210,0
7.558,3897,210,0
7.567,3897,210,0
7.575,3897,210,0
7.583,3897,210,0
7.592,3897,210,0
7.600,3895,210,0
7.608,3895,210,0
7.617,3891,208,0
7.625,3881,208,0
7.633,3881,208,0
7.642,3881,208,0
7.650,3881,208,0
7.658,3881,208,0
7.667,3891,208,0
7.675,3891,208,0
7.683,3891,208,0
7.692,3891,208,0
7.700,3891,208,0
7.708,3897,208,0
7.717,3897,208,0
7.725,4144,249,0
7.733,4139,249,0
7.742,4142,249,0
7.750,4142,249,0
7.758,4168,253,0
7.767,4128,238,0
7.775,4071,238,0
7.783,4071,238,0
7.792,4068,238,0
7.800,4062,235,0
7.808,4050,235,0
7.817,4050,235,0
7.825,4053,235,0
7.833,4053,235,0
7.842,4053,235,0
7.850,4053,235,0
7.858,4049,235,0
7.867,4047,235,0
7.875,4047,235,0
7.883,4047,235,0
7.892,4020,220,0
7.900,3945,220,0
7.908,3945,220,0
7.917,3945,220,0
7.925,3941,218,0
7.933,3931,218,0
7.942,3925,218,0
7.950,3919,218,0
7.958,3919,218,0
7.967,3919,218,0
7.975,3916,218,0
7.983,3916,218,0
7.992,3905,211,0
8.000,3892,211,0
8.008,3889,211,0
8.017,3886,208,0
8.025,3885,207,0
8.033,3903,211,0
8.042,3903,211,0
8.050,3903,211,0
8.058,3900,211,0
8.067,3900,211,0
8.075,3896,209,0
8.083,3888,209,0
8.092,3888,209,0
8.100,3888,209,0
8.108,3888,209,0
8.117,3888,209,0
8.125,4005,257,0
8.133,4005,257,0
8.142,4005,257,0
8.150,4005,257,0
8.158,4005,257,0
8.167,4005,257,0
8.175,4001,255,0
8.183,3991,255,0
8.192,3994,255,0
8.200,3990,253,0
8.208,3980,253,0
8.217,3980,253,0
8.225,3980,253,0
8.233,3980,253,0
8.242,3980,253,0
8.250,3990,253,0
8.258,3996,253,0
8.267,3996,253,0
8.275,3996,253,0
8.283,3996,253,0
8.292,3996,253,0
8.300,3996,253,0
8.308,4240,295,0
8.317,4240,295,0
8.325,4240,295,0
8.333,4240,295,0
8.342,4266,299,0
8.350,4226,284,0
8.358,4166,284,0
8.367,4166,284,0
8.375,4166,284,0
8.383,4162,282,0
8.392,4154,282,0
8.400,4154,282,0
8.408,4157,282,0
8.417,4157,282,0
8.425,4154,282,0
8.433,4154,282,0
8.442,4153,282,0
8.450,4153,282,0
8.458,4151,282,0
8.467,4151,282,0
8.475,4124,267,0
8.483,4049,267,0
8.492,4043,267,0
8.500,4043,267,0
8.508,4039,265,0
8.517,4029,265,0
8.525,4029,265,0
8.533,4023,265,0
8.542,4023,265,0
8.550,4023,265,0
8.558,4023,265,0
8.567,4023,265,0
8.575,4017,261,0
8.583,4010,261,0
8.592,4013,261,0
8.600,4010,258,0
8.608,3999,253,0
8.617,4017,257,0
8.625,4017,257,0
8.633,4017,257,0
8.642,4014,257,0
8.650,4014,257,0
8.658,4010,255,0
8.667,4002,255,0
8.675,3999,255,0
8.683,3999,255,0
8.692,3999,255,0
8.700,3999,255,0
8.708,3996,255,0
8.717,3996,255,0
8.725,3999,255,0
8.733,3999,255,0
8.742,3999,255,0
8.750,3999,255,0
8.758,3999,255,0
8.767,3997,255,0
8.775,3997,255,0
8.783,3993,253,0
8.792,3986,253,0
8.800,3986,253,0
8.808,3986,253,0
8.817,3986,253,0
8.825,3989,252,0
8.833,3994,252,0
8.842,3994,252,0
8.850,3994,252,0
8.858,3994,252,0
8.867,3994,252,0
8.875,3994,252,0
8.883,3994,252,0
8.892,4461,323,0
8.900,4464,323,0
8.908,4464,323,0
8.917,4464,323,0
8.925,4434,308,0
8.933,4376,306,0
8.942,4366,306,0
8.950,4369,306,0
8.958,4365,304,0
8.967,4357,304,0
8.975,4357,304,0
8.983,4357,304,0
8.992,4357,304,0
9.000,4357,304,0
9.008,4357,304,0
9.017,4350,304,0
9.025,4348,304,0
9.033,4348,304,0
9.042,4276,268,0
9.050,4096,268,0
9.058,4096,268,0
9.067,4096,268,0
9.075,4091,265,0
9.083,4088,265,0
9.092,4088,265,0
9.100,4092,269,0
9.108,4089,269,0
9.117,4089,269,0
9.125,4089,269,0
9.133,4083,265,0
9.142,4076,265,0
9.150,4079,265,0
9.158,4079,265,0
9.167,4070,262,0
9.175,4059,257,0
9.183,4067,255,0
9.192,4055,255,0
9.200,4055,255,0
9.208,4055,255,0
